-244019 0.184043 -0.151482
-243958 0.184124 -0.151322
-243896 0.184205 -0.151161
-243835 0.184286 -0.151001
-243774 0.184368 -0.150841
-243713 0.184449 -0.15068
-243652 0.18453 -0.15052
-243591 0.184612 -0.15036
-243530 0.184693 -0.150199
-243469 0.184775 -0.150039
-243408 0.184856 -0.149878
-243347 0.184937 -0.149718
-243286 0.185019 -0.149558
-243225 0.1851 -0.149397
-243164 0.185181 -0.149237
-243103 0.185263 -0.149076
-243042 0.185344 -0.148916
-242981 0.185426 -0.148755
-242920 0.185507 -0.148595
-242859 0.185588 -0.148434
-242798 0.18567 -0.148274
-242737 0.185751 -0.148113
-242676 0.185833 -0.147953
-242615 0.185914 -0.147792
-242554 0.185996 -0.147632
-242493 0.186077 -0.147471
-242432 0.186159 -0.14731
-242371 0.18624 -0.14715
-242310 0.186321 -0.146989
-242249 0.186403 -0.146829
-242188 0.186484 -0.146668
-242126 0.186566 -0.146507
-242065 0.186647 -0.146347
-242004 0.186729 -0.146186
-241943 0.18681 -0.146025
-241882 0.186892 -0.145865
-241821 0.186973 -0.145704
-241760 0.187055 -0.145543
-241699 0.187136 -0.145383
-241638 0.187218 -0.145222
-241577 0.1873 -0.145061
-241516 0.187381 -0.1449
-241455 0.187463 -0.14474
-241394 0.187544 -0.144579
-241333 0.187626 -0.144418
-241272 0.187707 -0.144257
-241211 0.187789 -0.144096
-241150 0.187871 -0.143935
-241089 0.187952 -0.143775
-241028 0.188034 -0.143614
-240967 0.188115 -0.143453
-240906 0.188197 -0.143292
-240845 0.188279 -0.143131
-240784 0.18836 -0.14297
-240723 0.188442 -0.142809
-240662 0.188523 -0.142648
-240601 0.188605 -0.142487
-240540 0.188687 -0.142326
-240479 0.188768 -0.142165
-240417 0.18885 -0.142004
-240356 0.188932 -0.141843
-240295 0.189013 -0.141682
-240234 0.189095 -0.141521
-240173 0.189177 -0.14136
-240112 0.189259 -0.141199
-240051 0.18934 -0.141038
-239990 0.189422 -0.140877
-239929 0.189504 -0.140716
-239868 0.189585 -0.140555
-239807 0.189667 -0.140394
-239746 0.189749 -0.140233
-239685 0.189831 -0.140071
-239624 0.189912 -0.13991
-239563 0.189994 -0.139749
-239502 0.190076 -0.139588
-239441 0.190158 -0.139427
-239380 0.190239 -0.139265
-239319 0.190321 -0.139104
-239258 0.190403 -0.138943
-239197 0.190485 -0.138782
-239136 0.190567 -0.13862
-239075 0.190649 -0.138459
-239014 0.19073 -0.138298
-238953 0.190812 -0.138136
-238892 0.190894 -0.137975
-238831 0.190976 -0.137814
-238770 0.191058 -0.137652
-238708 0.19114 -0.137491
-238647 0.191221 -0.137329
-238586 0.191303 -0.137168
-238525 0.191385 -0.137007
-238464 0.191467 -0.136845
-238403 0.191549 -0.136684
-238342 0.191631 -0.136522
-238281 0.191713 -0.136361
-238220 0.191795 -0.136199
-238159 0.191877 -0.136038
-238098 0.191959 -0.135876
-238037 0.192041 -0.135715
-237976 0.192123 -0.135553
-237915 0.192205 -0.135391
-237854 0.192287 -0.13523
-237793 0.192368 -0.135068
-237732 0.19245 -0.134907
-237671 0.192532 -0.134745
-237610 0.192614 -0.134583
-237549 0.192696 -0.134422
-237488 0.192779 -0.13426
-237427 0.192861 -0.134098
-237366 0.192943 -0.133937
-237305 0.193025 -0.133775
-237244 0.193107 -0.133613
-237183 0.193189 -0.133451
-237122 0.193271 -0.133289
-237061 0.193353 -0.133128
-237000 0.193435 -0.132966
-236938 0.193517 -0.132804
-236877 0.193599 -0.132642
-236816 0.193681 -0.13248
-236755 0.193763 -0.132318
-236694 0.193846 -0.132157
-236633 0.193928 -0.131995
-236572 0.19401 -0.131833
-236511 0.194092 -0.131671
-236450 0.194174 -0.131509
-236389 0.194256 -0.131347
-236328 0.194338 -0.131185
-236267 0.194421 -0.131023
-236206 0.194503 -0.130861
-236145 0.194585 -0.130699
-236084 0.194667 -0.130537
-236023 0.194749 -0.130375
-235962 0.194832 -0.130212
-235901 0.194914 -0.13005
-235840 0.194996 -0.129888
-235779 0.195078 -0.129726
-235718 0.195161 -0.129564
-235657 0.195243 -0.129402
-235596 0.195325 -0.129239
-235535 0.195407 -0.129077
-235474 0.19549 -0.128915
-235413 0.195572 -0.128753
-235352 0.195654 -0.128591
-235291 0.195737 -0.128428
-235229 0.195819 -0.128266
-235168 0.195901 -0.128104
-235107 0.195984 -0.127941
-235046 0.196066 -0.127779
-234985 0.196148 -0.127617
-234924 0.196231 -0.127454
-234863 0.196313 -0.127292
-234802 0.196396 -0.127129
-234741 0.196478 -0.126967
-234680 0.19656 -0.126804
-234619 0.196643 -0.126642
-234558 0.196725 -0.126479
-234497 0.196808 -0.126317
